año,mes,temp,precip,provincia
2018,2,11.057142857142859,148.7,CARCHI
2018,3,10.567741935483872,105.5,CARCHI
2018,4,10.536666666666667,193.8,CARCHI
2018,5,10.416129032258064,139.6,CARCHI
2018,6,9.803333333333335,144.2,CARCHI
2018,7,9.396774193548387,121.8,CARCHI
2018,8,9.358064516129033,120.6,CARCHI
2018,9,9.33,94.1,CARCHI
2018,10,10.858064516129033,103.8,CARCHI
2018,11,11.113333333333333,217.5,CARCHI
2018,12,10.087096774193547,154.9,CARCHI
2019,1,10.861290322580645,144.5,CARCHI
2019,2,11.203571428571427,106.1,CARCHI
2019,3,11.225806451612904,83.0,CARCHI
2019,4,10.776666666666667,184.0,CARCHI
2019,5,10.203225806451613,194.9,CARCHI
2019,6,10.276666666666667,255.3,CARCHI
2019,7,9.396774193548387,157.5,CARCHI
2019,8,9.183870967741935,110.1,CARCHI
2019,9,9.716666666666667,71.1,CARCHI
2019,10,9.761290322580646,99.5,CARCHI
2019,11,10.93,145.2,CARCHI
2019,12,10.85483870967742,179.0,CARCHI
2020,1,11.109677419354838,180.4,CARCHI
2020,2,11.006896551724138,127.5,CARCHI
2020,3,11.358064516129033,129.0,CARCHI
2020,4,10.923333333333334,139.9,CARCHI
2020,5,11.067741935483872,147.0,CARCHI
2020,6,10.053333333333335,102.8,CARCHI
2020,7,9.051612903225807,84.8,CARCHI
2020,8,9.870967741935484,56.699999999999996,CARCHI
2020,9,9.520000000000001,81.6,CARCHI
2020,10,9.83548387096774,94.5,CARCHI
2020,11,10.696666666666665,116.8,CARCHI
2020,12,10.077419354838709,78.9,CARCHI
2021,1,9.790322580645162,129.0,CARCHI
2021,2,10.842857142857143,156.4,CARCHI
2021,3,10.287096774193548,269.6,CARCHI
2021,4,10.093333333333334,167.5,CARCHI
2021,5,10.564516129032258,187.20000000000002,CARCHI
2021,6,9.536666666666667,111.3,CARCHI
2021,7,9.606451612903227,116.2,CARCHI
2021,8,9.37741935483871,79.6,CARCHI
2021,9,9.296666666666665,64.9,CARCHI
2021,10,10.293548387096775,149.6,CARCHI
2021,11,10.6,263.5,CARCHI
2021,12,10.94516129032258,130.4,CARCHI
2022,1,10.383870967741935,149.9,CARCHI
2022,2,10.321428571428571,225.3,CARCHI
2022,3,10.561290322580644,219.4,CARCHI
2022,4,10.346666666666666,185.5,CARCHI
2022,5,10.05483870967742,158.5,CARCHI
2022,6,9.173333333333334,167.0,CARCHI
2022,7,9.287096774193548,120.7,CARCHI
2022,8,8.80967741935484,74.10000000000001,CARCHI
2022,9,9.16,78.5,CARCHI
2022,10,10.529032258064515,147.4,CARCHI
2022,11,10.683333333333334,123.89999999999999,CARCHI
2022,12,9.870967741935484,117.10000000000001,CARCHI
2023,1,9.754838709677419,208.5,CARCHI
2023,2,10.467857142857143,99.4,CARCHI
2023,3,10.55483870967742,294.4,CARCHI
2023,4,10.629999999999999,174.4,CARCHI
2023,5,11.22258064516129,153.1,CARCHI
2023,6,10.4,94.0,CARCHI
2023,7,10.351612903225806,106.2,CARCHI
2023,8,10.061290322580644,100.60000000000001,CARCHI
2023,9,10.433333333333334,47.0,CARCHI
2023,10,11.129032258064516,72.3,CARCHI
2023,11,11.370000000000001,144.6,CARCHI
2023,12,11.37741935483871,209.9,CARCHI
2024,1,11.412903225806453,108.5,CARCHI
2024,2,11.910344827586206,143.1,CARCHI
2024,3,11.864516129032259,131.3,CARCHI
2024,4,11.416666666666666,159.8,CARCHI
2024,5,11.293548387096775,203.2,CARCHI
2024,6,10.486666666666668,149.9,CARCHI
2024,7,10.32258064516129,85.7,CARCHI
2024,8,9.790322580645162,43.2,CARCHI
2024,9,10.116666666666667,70.8,CARCHI
2024,10,10.974193548387097,112.9,CARCHI
2024,11,11.683333333333334,91.7,CARCHI
2024,12,11.258064516129032,181.7,CARCHI
2025,1,11.009677419354839,115.7,CARCHI
2025,2,11.110714285714286,217.0,CARCHI
2025,3,11.125806451612902,315.0,CARCHI
2025,4,11.013333333333332,189.3,CARCHI
2025,5,10.596774193548388,131.4,CARCHI
2025,6,10.32,137.2,CARCHI
2025,7,9.848387096774195,129.8,CARCHI
2025,8,9.922580645161291,68.1,CARCHI
2025,9,10.103333333333333,98.8,CARCHI
2025,10,10.62258064516129,186.8,CARCHI
2025,11,10.983333333333333,161.7,CARCHI
2025,12,11.432258064516128,55.2,CARCHI
2026,1,11.096774193548388,145.7,CARCHI
2026,2,10.707142857142857,154.4,CARCHI
2026,3,12.100000000000001,113.8,CARCHI
2026,4,11.53,193.3,CARCHI
2026,5,11.848387096774195,125.7,CARCHI
2026,6,11.473333333333333,83.9,CARCHI
2026,7,11.254838709677419,141.3,CARCHI
2012,1,13.14516129032258,194.1,CHIMBORAZO
2012,2,13.0,213.9,CHIMBORAZO
2012,3,12.783870967741937,225.8,CHIMBORAZO
2012,4,13.236666666666668,179.1,CHIMBORAZO
2012,5,12.63225806451613,108.0,CHIMBORAZO
2012,6,12.43,56.099999999999994,CHIMBORAZO
2012,7,12.01290322580645,53.1,CHIMBORAZO
2012,8,12.470967741935485,54.7,CHIMBORAZO
2012,9,12.883333333333333,45.699999999999996,CHIMBORAZO
2012,10,13.52258064516129,176.3,CHIMBORAZO
2012,11,13.94,170.0,CHIMBORAZO
2012,12,13.55483870967742,89.5,CHIMBORAZO
2013,1,13.803225806451612,97.2,CHIMBORAZO
2013,2,13.421428571428573,225.5,CHIMBORAZO
2013,3,13.96774193548387,170.1,CHIMBORAZO
2013,4,13.633333333333333,123.89999999999999,CHIMBORAZO
2013,5,13.37741935483871,176.6,CHIMBORAZO
2013,6,12.713333333333333,32.8,CHIMBORAZO
2013,7,11.845161290322581,66.2,CHIMBORAZO
2013,8,12.316129032258065,55.3,CHIMBORAZO
2013,9,13.4,22.8,CHIMBORAZO
2013,10,13.709677419354838,105.3,CHIMBORAZO
2013,11,13.746666666666666,136.9,CHIMBORAZO
2013,12,13.638709677419355,90.1,CHIMBORAZO
2014,1,13.403225806451612,193.3,CHIMBORAZO
2014,2,13.567857142857141,130.9,CHIMBORAZO
2014,3,13.503225806451614,291.5,CHIMBORAZO
2014,4,13.479999999999999,124.4,CHIMBORAZO
2014,5,13.612903225806452,141.9,CHIMBORAZO
2014,6,12.74,59.4,CHIMBORAZO
2014,7,12.151612903225805,39.5,CHIMBORAZO
2014,8,12.380645161290323,23.7,CHIMBORAZO
2014,9,13.5,29.9,CHIMBORAZO
2014,10,13.5,147.6,CHIMBORAZO
2014,11,13.629999999999999,169.4,CHIMBORAZO
2014,12,13.603225806451613,115.89999999999999,CHIMBORAZO
2015,1,13.225806451612904,117.6,CHIMBORAZO
2015,2,13.549999999999999,100.6,CHIMBORAZO
2015,3,13.706451612903225,285.8,CHIMBORAZO
2015,4,13.370000000000001,171.79999999999998,CHIMBORAZO
2015,5,13.396774193548387,99.4,CHIMBORAZO
2015,6,12.416666666666666,57.4,CHIMBORAZO
2015,7,12.616129032258065,39.2,CHIMBORAZO
2015,8,13.293548387096775,15.8,CHIMBORAZO
2015,9,14.129999999999999,14.4,CHIMBORAZO
2015,10,14.087096774193547,81.5,CHIMBORAZO
2015,11,14.123333333333333,112.3,CHIMBORAZO
2015,12,13.770967741935483,56.1,CHIMBORAZO
2016,1,14.461290322580645,189.5,CHIMBORAZO
2016,2,14.46206896551724,99.0,CHIMBORAZO
2016,3,14.66451612903226,187.0,CHIMBORAZO
2016,4,14.4,146.7,CHIMBORAZO
2016,5,13.896774193548387,83.3,CHIMBORAZO
2016,6,12.333333333333334,100.9,CHIMBORAZO
2016,7,12.341935483870968,33.2,CHIMBORAZO
2016,8,12.970967741935485,19.0,CHIMBORAZO
2016,9,13.533333333333333,37.0,CHIMBORAZO
2016,10,13.890322580645162,104.8,CHIMBORAZO
2016,11,14.59,74.8,CHIMBORAZO
2016,12,13.832258064516129,212.2,CHIMBORAZO
2017,1,13.474193548387097,81.8,CHIMBORAZO
2017,2,13.799999999999999,55.2,CHIMBORAZO
2017,3,13.412903225806453,129.8,CHIMBORAZO
2017,4,13.653333333333334,114.0,CHIMBORAZO
2017,5,13.448387096774193,105.7,CHIMBORAZO
2017,6,13.033333333333333,68.0,CHIMBORAZO
2017,7,12.041935483870969,75.4,CHIMBORAZO
2017,8,12.709677419354838,40.6,CHIMBORAZO
2017,9,13.663333333333332,32.6,CHIMBORAZO
2017,10,13.596774193548388,70.6,CHIMBORAZO
2017,11,13.913333333333332,54.1,CHIMBORAZO
2017,12,14.509677419354839,28.3,CHIMBORAZO
2018,1,13.60967741935484,72.39999999999999,CHIMBORAZO
2018,2,14.585714285714285,68.0,CHIMBORAZO
2018,3,14.735483870967743,39.5,CHIMBORAZO
2018,4,13.393333333333334,91.9,CHIMBORAZO
2018,5,13.04516129032258,153.6,CHIMBORAZO
2018,6,12.416666666666666,57.9,CHIMBORAZO
2018,7,12.44516129032258,42.4,CHIMBORAZO
2018,8,12.448387096774193,58.699999999999996,CHIMBORAZO
2018,9,13.276666666666667,38.699999999999996,CHIMBORAZO
2018,10,14.874193548387098,34.1,CHIMBORAZO
2018,11,14.67,52.4,CHIMBORAZO
2018,12,13.541935483870969,41.6,CHIMBORAZO
2019,1,14.141935483870967,63.300000000000004,CHIMBORAZO
2019,2,14.75357142857143,47.4,CHIMBORAZO
2019,3,14.938709677419356,68.6,CHIMBORAZO
2019,4,14.596666666666666,54.3,CHIMBORAZO
2019,5,13.654838709677419,94.60000000000001,CHIMBORAZO
2019,6,12.816666666666666,129.7,CHIMBORAZO
2019,7,12.258064516129032,77.1,CHIMBORAZO
2019,8,12.416129032258064,73.5,CHIMBORAZO
2019,9,13.633333333333333,27.900000000000002,CHIMBORAZO
2019,10,13.687096774193549,43.0,CHIMBORAZO
2019,11,14.606666666666666,41.199999999999996,CHIMBORAZO
2019,12,14.896774193548387,28.3,CHIMBORAZO
2020,1,14.790322580645162,37.5,CHIMBORAZO
2020,2,15.296551724137931,40.0,CHIMBORAZO
2020,3,15.251612903225807,38.4,CHIMBORAZO
2020,4,13.893333333333334,146.6,CHIMBORAZO
2020,5,13.783870967741937,129.5,CHIMBORAZO
2020,6,13.103333333333333,87.2,CHIMBORAZO
2020,7,12.319354838709677,59.4,CHIMBORAZO
2020,8,13.141935483870967,41.0,CHIMBORAZO
2020,9,13.303333333333335,60.1,CHIMBORAZO
2020,10,13.483870967741936,48.4,CHIMBORAZO
2020,11,14.196666666666665,49.3,CHIMBORAZO
2020,12,13.90967741935484,38.0,CHIMBORAZO
2021,1,13.435483870967742,44.0,CHIMBORAZO
2021,2,14.24642857142857,57.7,CHIMBORAZO
2021,3,13.183870967741935,81.60000000000001,CHIMBORAZO
2021,4,13.686666666666667,85.6,CHIMBORAZO
2021,5,13.103225806451613,129.2,CHIMBORAZO
2021,6,12.486666666666668,83.4,CHIMBORAZO
2021,7,12.16451612903226,64.8,CHIMBORAZO
2021,8,12.8,34.9,CHIMBORAZO
2021,9,13.136666666666667,41.5,CHIMBORAZO
2021,10,13.435483870967742,107.9,CHIMBORAZO
2021,11,13.153333333333334,123.3,CHIMBORAZO
2021,12,13.761290322580646,64.39999999999999,CHIMBORAZO
2022,1,14.02258064516129,81.8,CHIMBORAZO
2022,2,13.410714285714286,111.4,CHIMBORAZO
2022,3,12.906451612903227,187.3,CHIMBORAZO
2022,4,13.216666666666667,178.2,CHIMBORAZO
2022,5,12.87741935483871,198.6,CHIMBORAZO
2022,6,12.043333333333333,140.7,CHIMBORAZO
2022,7,11.996774193548386,138.9,CHIMBORAZO
2022,8,12.36774193548387,46.1,CHIMBORAZO
2022,9,13.196666666666665,38.9,CHIMBORAZO
2022,10,13.474193548387097,92.6,CHIMBORAZO
2022,11,13.71,38.3,CHIMBORAZO
2022,12,13.903225806451612,44.2,CHIMBORAZO
2023,1,12.880645161290323,110.5,CHIMBORAZO
2023,2,13.964285714285714,96.3,CHIMBORAZO
2023,3,13.264516129032257,132.9,CHIMBORAZO
2023,4,13.343333333333334,160.4,CHIMBORAZO
2023,5,13.983870967741936,118.9,CHIMBORAZO
2023,6,13.31,70.2,CHIMBORAZO
2023,7,13.12258064516129,67.3,CHIMBORAZO
2023,8,13.187096774193549,69.10000000000001,CHIMBORAZO
2023,9,14.483333333333333,29.8,CHIMBORAZO
2023,10,14.893548387096773,58.9,CHIMBORAZO
2023,11,14.883333333333333,44.1,CHIMBORAZO
2023,12,14.709677419354838,108.4,CHIMBORAZO
2024,1,14.803225806451612,41.300000000000004,CHIMBORAZO
2024,2,14.89655172413793,113.5,CHIMBORAZO
2024,3,14.980645161290322,73.5,CHIMBORAZO
2024,4,14.623333333333333,110.4,CHIMBORAZO
2024,5,14.248387096774193,167.7,CHIMBORAZO
2024,6,13.17,122.89999999999999,CHIMBORAZO
2024,7,13.174193548387096,92.6,CHIMBORAZO
2024,8,13.48709677419355,21.7,CHIMBORAZO
2024,9,14.056666666666667,39.5,CHIMBORAZO
2024,10,14.651612903225805,91.89999999999999,CHIMBORAZO
2024,11,15.473333333333333,28.5,CHIMBORAZO
2024,12,14.848387096774195,83.9,CHIMBORAZO
2025,1,14.30967741935484,65.1,CHIMBORAZO
2025,2,14.307142857142859,159.1,CHIMBORAZO
2025,3,13.577419354838709,223.6,CHIMBORAZO
2025,4,13.826666666666666,167.6,CHIMBORAZO
2025,5,12.964516129032257,248.8,CHIMBORAZO
2025,6,12.696666666666665,108.5,CHIMBORAZO
2025,7,11.980645161290322,134.9,CHIMBORAZO
2025,8,12.761290322580646,48.699999999999996,CHIMBORAZO
2025,9,13.306666666666667,92.6,CHIMBORAZO
2025,10,13.312903225806451,145.1,CHIMBORAZO
2025,11,13.76,78.6,CHIMBORAZO
2025,12,14.893548387096773,10.200000000000001,CHIMBORAZO
2026,1,14.561290322580644,77.0,CHIMBORAZO
2026,2,13.825000000000001,98.3,CHIMBORAZO
2026,3,15.16451612903226,82.4,CHIMBORAZO
2026,4,14.456666666666667,89.5,CHIMBORAZO
2026,5,14.3,156.5,CHIMBORAZO
2026,6,13.726666666666667,110.5,CHIMBORAZO
2026,7,13.851612903225806,98.4,CHIMBORAZO
2012,1,12.196774193548388,336.7,COTOPAXI
2012,2,12.03448275862069,251.9,COTOPAXI
2012,3,12.219354838709679,215.2,COTOPAXI
2012,4,12.536666666666667,202.4,COTOPAXI
2012,5,12.161290322580646,130.9,COTOPAXI
2012,6,11.896666666666667,104.1,COTOPAXI
2012,7,11.651612903225805,117.0,COTOPAXI
2012,8,11.729032258064517,99.0,COTOPAXI
2012,9,12.16,77.0,COTOPAXI
2012,10,12.670967741935485,167.9,COTOPAXI
2012,11,12.843333333333334,192.0,COTOPAXI
2012,12,12.764516129032257,156.1,COTOPAXI
2013,1,13.209677419354838,123.3,COTOPAXI
2013,2,12.596428571428572,291.5,COTOPAXI
2013,3,13.187096774193549,221.3,COTOPAXI
2013,4,13.013333333333332,139.9,COTOPAXI
2013,5,12.793548387096775,189.5,COTOPAXI
2013,6,12.406666666666666,82.1,COTOPAXI
2013,7,11.483870967741936,139.7,COTOPAXI
2013,8,11.974193548387097,121.89999999999999,COTOPAXI
2013,9,12.536666666666667,83.0,COTOPAXI
2013,10,12.703225806451613,172.6,COTOPAXI
2013,11,12.853333333333333,134.3,COTOPAXI
2013,12,12.96774193548387,136.1,COTOPAXI
2014,1,12.83548387096774,149.3,COTOPAXI
2014,2,12.796428571428573,137.6,COTOPAXI
2014,3,12.541935483870969,280.3,COTOPAXI
2014,4,12.74,129.9,COTOPAXI
2014,5,12.716129032258063,215.9,COTOPAXI
2014,6,11.946666666666665,144.79999999999998,COTOPAXI
2014,7,11.95483870967742,109.1,COTOPAXI
2014,8,11.774193548387096,85.0,COTOPAXI
2014,9,12.506666666666666,87.1,COTOPAXI
2014,10,12.703225806451613,169.4,COTOPAXI
2014,11,12.936666666666667,252.2,COTOPAXI
2014,12,12.912903225806453,195.29999999999998,COTOPAXI
2015,1,12.729032258064517,175.4,COTOPAXI
2015,2,13.217857142857143,124.0,COTOPAXI
2015,3,13.196774193548388,230.6,COTOPAXI
2015,4,12.816666666666666,161.3,COTOPAXI
2015,5,12.864516129032259,129.7,COTOPAXI
2015,6,11.986666666666668,152.8,COTOPAXI
2015,7,12.04516129032258,121.1,COTOPAXI
2015,8,12.741935483870968,53.9,COTOPAXI
2015,9,13.376666666666667,42.3,COTOPAXI
2015,10,13.119354838709677,131.0,COTOPAXI
2015,11,13.296666666666665,145.5,COTOPAXI
2015,12,13.258064516129032,90.6,COTOPAXI
2016,1,13.893548387096773,153.1,COTOPAXI
2016,2,14.124137931034484,164.4,COTOPAXI
2016,3,14.070967741935483,274.6,COTOPAXI
2016,4,13.856666666666666,229.6,COTOPAXI
2016,5,13.51290322580645,116.9,COTOPAXI
2016,6,11.983333333333333,165.5,COTOPAXI
2016,7,11.848387096774195,94.2,COTOPAXI
2016,8,12.619354838709677,63.7,COTOPAXI
2016,9,12.593333333333334,98.7,COTOPAXI
2016,10,13.216129032258063,163.2,COTOPAXI
2016,11,13.966666666666667,140.4,COTOPAXI
2016,12,13.006451612903225,266.2,COTOPAXI
2017,1,12.22258064516129,146.6,COTOPAXI
2017,2,12.453571428571427,101.10000000000001,COTOPAXI
2017,3,12.187096774193549,237.0,COTOPAXI
2017,4,12.653333333333334,235.1,COTOPAXI
2017,5,12.17741935483871,198.1,COTOPAXI
2017,6,11.99,212.0,COTOPAXI
2017,7,11.229032258064517,209.8,COTOPAXI
2017,8,11.709677419354838,81.1,COTOPAXI
2017,9,12.333333333333334,139.3,COTOPAXI
2017,10,12.519354838709678,183.1,COTOPAXI
2017,11,12.79,142.2,COTOPAXI
2017,12,12.793548387096775,136.6,COTOPAXI
2018,1,12.048387096774194,166.70000000000002,COTOPAXI
2018,2,12.821428571428571,85.9,COTOPAXI
2018,3,12.938709677419356,117.3,COTOPAXI
2018,4,12.293333333333333,175.8,COTOPAXI
2018,5,12.048387096774194,226.1,COTOPAXI
2018,6,11.533333333333333,238.5,COTOPAXI
2018,7,11.580645161290322,174.7,COTOPAXI
2018,8,11.577419354838709,140.5,COTOPAXI
2018,9,12.120000000000001,74.0,COTOPAXI
2018,10,13.364516129032259,79.4,COTOPAXI
2018,11,13.22,102.4,COTOPAXI
2018,12,12.416129032258064,162.6,COTOPAXI
2019,1,12.803225806451612,178.6,COTOPAXI
2019,2,13.067857142857141,191.1,COTOPAXI
2019,3,13.151612903225805,163.0,COTOPAXI
2019,4,12.99,188.9,COTOPAXI
2019,5,12.287096774193548,158.5,COTOPAXI
2019,6,11.993333333333334,238.2,COTOPAXI
2019,7,11.40967741935484,192.6,COTOPAXI
2019,8,11.525806451612903,145.0,COTOPAXI
2019,9,12.47,64.6,COTOPAXI
2019,10,12.103225806451613,146.6,COTOPAXI
2019,11,13.146666666666667,61.800000000000004,COTOPAXI
2019,12,13.13225806451613,226.8,COTOPAXI
2020,1,13.209677419354838,131.3,COTOPAXI
2020,2,13.337931034482759,123.2,COTOPAXI
2020,3,13.438709677419356,148.5,COTOPAXI
2020,4,12.536666666666667,190.2,COTOPAXI
2020,5,12.787096774193548,245.1,COTOPAXI
2020,6,11.946666666666665,165.8,COTOPAXI
2020,7,11.251612903225807,148.4,COTOPAXI
2020,8,12.003225806451614,91.1,COTOPAXI
2020,9,11.979999999999999,115.6,COTOPAXI
2020,10,12.370967741935484,75.4,COTOPAXI
2020,11,13.076666666666666,60.1,COTOPAXI
2020,12,12.338709677419354,143.4,COTOPAXI
2021,1,12.064516129032258,151.1,COTOPAXI
2021,2,12.835714285714285,138.1,COTOPAXI
2021,3,11.948387096774193,128.6,COTOPAXI
2021,4,12.293333333333333,189.0,COTOPAXI
2021,5,12.303225806451612,190.2,COTOPAXI
2021,6,11.323333333333332,160.7,COTOPAXI
2021,7,11.325806451612904,161.4,COTOPAXI
2021,8,11.535483870967743,103.7,COTOPAXI
2021,9,11.74,114.6,COTOPAXI
2021,10,12.238709677419354,191.6,COTOPAXI
2021,11,12.229999999999999,251.4,COTOPAXI
2021,12,12.583870967741936,325.2,COTOPAXI
2022,1,12.374193548387098,160.5,COTOPAXI
2022,2,12.032142857142857,304.0,COTOPAXI
2022,3,11.80967741935484,394.3,COTOPAXI
2022,4,12.256666666666666,278.2,COTOPAXI
2022,5,12.009677419354839,284.0,COTOPAXI
2022,6,11.096666666666666,185.5,COTOPAXI
2022,7,11.345161290322581,196.8,COTOPAXI
2022,8,11.235483870967743,131.8,COTOPAXI
2022,9,11.596666666666666,95.60000000000001,COTOPAXI
2022,10,12.390322580645162,153.2,COTOPAXI
2022,11,12.496666666666666,83.3,COTOPAXI
2022,12,12.17741935483871,191.5,COTOPAXI
2023,1,11.587096774193547,198.3,COTOPAXI
2023,2,12.635714285714286,157.7,COTOPAXI
2023,3,12.05483870967742,242.8,COTOPAXI
2023,4,12.153333333333334,199.6,COTOPAXI
2023,5,13.029032258064515,211.5,COTOPAXI
2023,6,12.406666666666666,135.0,COTOPAXI
2023,7,12.438709677419356,120.8,COTOPAXI
2023,8,12.280645161290321,135.5,COTOPAXI
2023,9,12.853333333333333,73.5,COTOPAXI
2023,10,13.283870967741937,124.2,COTOPAXI
2023,11,13.373333333333333,186.5,COTOPAXI
2023,12,13.280645161290321,283.1,COTOPAXI
2024,1,13.448387096774193,177.5,COTOPAXI
2024,2,13.60344827586207,252.7,COTOPAXI
2024,3,13.561290322580644,217.6,COTOPAXI
2024,4,13.206666666666667,287.4,COTOPAXI
2024,5,13.154838709677419,296.9,COTOPAXI
2024,6,12.226666666666667,185.8,COTOPAXI
2024,7,12.654838709677419,117.1,COTOPAXI
2024,8,12.470967741935485,77.4,COTOPAXI
2024,9,13.1,84.6,COTOPAXI
2024,10,13.303225806451612,162.1,COTOPAXI
2024,11,13.629999999999999,98.3,COTOPAXI
2024,12,12.76774193548387,338.5,COTOPAXI
2025,1,12.393548387096773,230.0,COTOPAXI
2025,2,12.353571428571428,425.0,COTOPAXI
2025,3,12.261290322580644,343.8,COTOPAXI
2025,4,12.4,328.7,COTOPAXI
2025,5,12.087096774193547,225.9,COTOPAXI
2025,6,11.879999999999999,153.8,COTOPAXI
2025,7,11.583870967741936,168.7,COTOPAXI
2025,8,11.780645161290321,113.1,COTOPAXI
2025,9,12.116666666666667,137.1,COTOPAXI
2025,10,11.95483870967742,219.5,COTOPAXI
2025,11,12.270000000000001,332.0,COTOPAXI
2025,12,13.077419354838709,86.7,COTOPAXI
2026,1,12.729032258064517,280.0,COTOPAXI
2026,2,12.217857142857143,314.2,COTOPAXI
2026,3,13.158064516129032,137.1,COTOPAXI
2026,4,13.006666666666666,134.0,COTOPAXI
2026,5,13.406451612903227,196.29999999999998,COTOPAXI
2026,6,13.126666666666667,105.6,COTOPAXI
2026,7,13.225806451612904,98.9,COTOPAXI
2012,1,23.9,281.9,EL ORO
2012,2,24.093103448275862,433.0,EL ORO
2012,3,24.796774193548387,273.6,EL ORO
2012,4,24.853333333333335,223.4,EL ORO
2012,5,24.293548387096774,107.9,EL ORO
2012,6,23.44,33.4,EL ORO
2012,7,22.26774193548387,19.2,EL ORO
2012,8,21.9741935483871,12.5,EL ORO
2012,9,21.826666666666664,17.2,EL ORO
2012,10,22.161290322580644,44.5,EL ORO
2012,11,22.573333333333334,79.2,EL ORO
2012,12,23.287096774193547,76.8,EL ORO
2013,1,24.22258064516129,159.8,EL ORO
2013,2,24.375,181.5,EL ORO
2013,3,24.758064516129032,226.4,EL ORO
2013,4,24.14333333333333,129.1,EL ORO
2013,5,23.08709677419355,132.4,EL ORO
2013,6,22.203333333333333,44.4,EL ORO
2013,7,21.18064516129032,18.400000000000002,EL ORO
2013,8,21.541935483870965,31.5,EL ORO
2013,9,22.08,11.1,EL ORO
2013,10,22.483870967741936,45.2,EL ORO
2013,11,22.52,47.5,EL ORO
2013,12,23.309677419354838,72.4,EL ORO
2014,1,24.22258064516129,162.5,EL ORO
2014,2,24.385714285714283,108.2,EL ORO
2014,3,24.677419354838708,97.69999999999999,EL ORO
2014,4,24.706666666666667,99.3,EL ORO
2014,5,24.493548387096773,326.5,EL ORO
2014,6,23.866666666666667,90.8,EL ORO
2014,7,22.94193548387097,24.900000000000002,EL ORO
2014,8,22.322580645161292,33.7,EL ORO
2014,9,22.336666666666666,19.6,EL ORO
2014,10,22.65806451612903,57.6,EL ORO
2014,11,22.986666666666668,52.2,EL ORO
2014,12,23.835483870967742,88.8,EL ORO
2015,1,24.067741935483873,247.70000000000002,EL ORO
2015,2,24.54642857142857,127.9,EL ORO
2015,3,24.716129032258067,414.9,EL ORO
2015,4,24.936666666666667,307.8,EL ORO
2015,5,25.103225806451615,297.7,EL ORO
2015,6,24.336666666666666,51.3,EL ORO
2015,7,23.84193548387097,33.7,EL ORO
2015,8,23.04516129032258,15.6,EL ORO
2015,9,23.583333333333332,17.4,EL ORO
2015,10,23.661290322580644,66.0,EL ORO
2015,11,23.88,134.5,EL ORO
2015,12,24.983870967741936,90.5,EL ORO
2016,1,25.241935483870968,212.4,EL ORO
2016,2,25.362068965517242,449.9,EL ORO
2016,3,25.509677419354837,390.7,EL ORO
2016,4,25.243333333333332,288.2,EL ORO
2016,5,24.68064516129032,76.9,EL ORO
2016,6,23.383333333333333,42.2,EL ORO
2016,7,23.061290322580643,34.5,EL ORO
2016,8,22.574193548387097,20.3,EL ORO
2016,9,22.823333333333334,43.4,EL ORO
2016,10,22.583870967741937,25.3,EL ORO
2016,11,22.84,23.3,EL ORO
2016,12,24.112903225806452,66.3,EL ORO
2017,1,24.909677419354836,302.3,EL ORO
2017,2,25.435714285714287,350.3,EL ORO
2017,3,25.580645161290324,668.7,EL ORO
2017,4,25.746666666666666,280.8,EL ORO
2017,5,25.33225806451613,247.8,EL ORO
2017,6,24.06,43.7,EL ORO
2017,7,22.60967741935484,52.9,EL ORO
2017,8,22.5258064516129,12.7,EL ORO
2017,9,22.836666666666666,20.5,EL ORO
2017,10,22.98709677419355,34.1,EL ORO
2017,11,22.42,13.4,EL ORO
2017,12,23.958064516129035,68.10000000000001,EL ORO
2018,1,24.809677419354838,67.2,EL ORO
2018,2,25.071428571428573,159.7,EL ORO
2018,3,25.351612903225806,131.1,EL ORO
2018,4,25.27,64.2,EL ORO
2018,5,24.52258064516129,98.0,EL ORO
2018,6,22.733333333333334,42.7,EL ORO
2018,7,22.009677419354837,41.6,EL ORO
2018,8,21.983870967741936,44.9,EL ORO
2018,9,22.336666666666666,28.0,EL ORO
2018,10,22.29032258064516,6.5,EL ORO
2018,11,23.44,34.800000000000004,EL ORO
2018,12,24.15806451612903,94.1,EL ORO
2019,1,24.98709677419355,198.70000000000002,EL ORO
2019,2,25.489285714285717,236.7,EL ORO
2019,3,25.700000000000003,270.0,EL ORO
2019,4,25.71333333333333,108.60000000000001,EL ORO
2019,5,25.30322580645161,108.89999999999999,EL ORO
2019,6,24.023333333333333,93.2,EL ORO
2019,7,22.7,57.2,EL ORO
2019,8,21.651612903225807,37.7,EL ORO
2019,9,21.77,21.7,EL ORO
2019,10,22.606451612903225,31.7,EL ORO
2019,11,23.28666666666667,52.199999999999996,EL ORO
2019,12,24.25483870967742,89.9,EL ORO
2020,1,25.483870967741936,106.0,EL ORO
2020,2,25.841379310344827,149.3,EL ORO
2020,3,25.725806451612904,216.2,EL ORO
2020,4,25.43,126.9,EL ORO
2020,5,24.73548387096774,65.3,EL ORO
2020,6,23.38,54.4,EL ORO
2020,7,22.654838709677417,46.3,EL ORO
2020,8,21.806451612903224,18.6,EL ORO
2020,9,22.023333333333333,21.2,EL ORO
2020,10,22.835483870967742,32.7,EL ORO
2020,11,22.52,9.600000000000001,EL ORO
2020,12,23.74516129032258,84.8,EL ORO
2021,1,24.529032258064515,126.2,EL ORO
2021,2,25.36785714285714,90.6,EL ORO
2021,3,25.212903225806453,205.9,EL ORO
